sensor,instancia,valor,sensor_ciclo,cooler,valve,leakage,accumulator,stable,classificacao,row_number,__index_level_0__,ciclo_ajustado,valor_acumulado,saúde,valor_normalizado,falha_cooler,falha_valve,falha_leakage,falha_accumulator
ps6,1840,9.708,ps6_1800,100,100,2,115,0,100-100-2-115-0,80410319,80410319,18.0,174.675,75.0,0.8819530284301612,0,0,1,1
ps6,1840,9.696,ps6_1900,100,100,2,115,0,100-100-2-115-0,80410419,80410419,19.0,184.371,75.0,0.8745364647713229,0,0,1,1
ps6,1840,9.734,ps6_2000,100,100,2,115,0,100-100-2-115-0,80410519,80410519,20.0,194.10500000000002,75.0,0.898022249690977,0,0,1,1
ps6,1840,9.75,ps6_2100,100,100,2,115,0,100-100-2-115-0,80410619,80410619,21.0,203.85500000000002,75.0,0.9079110012360944,0,0,1,1
ps6,1840,9.706,ps6_2200,100,100,2,115,0,100-100-2-115-0,80410719,80410719,22.0,213.561,75.0,0.8807169344870212,0,0,1,1
ps6,1840,9.715,ps6_2300,100,100,2,115,0,100-100-2-115-0,80410819,80410819,23.0,223.276,75.0,0.8862793572311499,0,0,1,1
ps6,1840,9.738,ps6_2400,100,100,2,115,0,100-100-2-115-0,80410919,80410919,24.0,233.014,75.0,0.900494437577256,0,0,1,1
ps6,1840,9.704,ps6_2500,100,100,2,115,0,100-100-2-115-0,80411019,80411019,25.0,242.71800000000002,75.0,0.8794808405438822,0,0,1,1
ps6,1840,9.681,ps6_2600,100,100,2,115,0,100-100-2-115-0,80411119,80411119,26.0,252.39900000000003,75.0,0.8652657601977749,0,0,1,1
ps6,1840,9.73,ps6_2700,100,100,2,115,0,100-100-2-115-0,80411219,80411219,27.0,262.129,75.0,0.8955500618046979,0,0,1,1
ps6,1840,9.731,ps6_2800,100,100,2,115,0,100-100-2-115-0,80411319,80411319,28.0,271.86,75.0,0.8961681087762674,0,0,1,1
ps6,1840,9.698,ps6_2900,100,100,2,115,0,100-100-2-115-0,80411419,80411419,29.0,281.558,75.0,0.875772558714463,0,0,1,1
ps6,1840,9.718,ps6_3000,100,100,2,115,0,100-100-2-115-0,80411519,80411519,30.0,291.276,75.0,0.8881334981458595,0,0,1,1
ps6,1840,9.745,ps6_3100,100,100,2,115,0,100-100-2-115-0,80411619,80411619,31.0,301.021,75.0,0.9048207663782447,0,0,1,1
ps6,1840,9.7,ps6_3200,100,100,2,115,0,100-100-2-115-0,80411719,80411719,32.0,310.721,75.0,0.877008652657602,0,0,1,1
ps6,1840,9.7,ps6_3300,100,100,2,115,0,100-100-2-115-0,80411819,80411819,33.0,320.421,75.0,0.877008652657602,0,0,1,1
ps6,1840,9.731,ps6_3400,100,100,2,115,0,100-100-2-115-0,80411919,80411919,34.0,330.152,75.0,0.8961681087762674,0,0,1,1
ps6,1840,9.721,ps6_3500,100,100,2,115,0,100-100-2-115-0,80412019,80412019,35.0,339.873,75.0,0.8899876390605691,0,0,1,1
ps6,1840,9.689,ps6_3600,100,100,2,115,0,100-100-2-115-0,80412119,80412119,36.0,349.562,75.0,0.8702101359703343,0,0,1,1
ps6,1840,9.72,ps6_3700,100,100,2,115,0,100-100-2-115-0,80412219,80412219,37.0,359.28200000000004,75.0,0.8893695920889996,0,0,1,1
ps6,1840,9.748,ps6_3800,100,100,2,115,0,100-100-2-115-0,80412319,80412319,38.0,369.03000000000003,75.0,0.9066749072929543,0,0,1,1
ps6,1840,9.707,ps6_3900,100,100,2,115,0,100-100-2-115-0,80412419,80412419,39.0,378.737,75.0,0.8813349814585918,0,0,1,1
ps6,1840,9.716,ps6_4000,100,100,2,115,0,100-100-2-115-0,80412519,80412519,40.0,388.45300000000003,75.0,0.8868974042027195,0,0,1,1
ps6,1840,9.758,ps6_4100,100,100,2,115,0,100-100-2-115-0,80412619,80412619,41.0,398.211,75.0,0.9128553770086526,0,0,1,1
ps6,1840,9.729,ps6_4200,100,100,2,115,0,100-100-2-115-0,80412719,80412719,42.0,407.94,75.0,0.8949320148331272,0,0,1,1
ps6,1840,9.687,ps6_4300,100,100,2,115,0,100-100-2-115-0,80412819,80412819,43.0,417.627,75.0,0.8689740420271941,0,0,1,1
ps6,1840,9.745,ps6_4400,100,100,2,115,0,100-100-2-115-0,80412919,80412919,44.0,427.372,75.0,0.9048207663782447,0,0,1,1
ps6,1840,9.726,ps6_4500,100,100,2,115,0,100-100-2-115-0,80413019,80413019,45.0,437.098,75.0,0.8930778739184188,0,0,1,1
ps6,1840,9.7,ps6_4600,100,100,2,115,0,100-100-2-115-0,80413119,80413119,46.0,446.798,75.0,0.877008652657602,0,0,1,1
ps6,1840,9.71,ps6_4700,100,100,2,115,0,100-100-2-115-0,80413219,80413219,47.0,456.508,75.0,0.8831891223733014,0,0,1,1
ps6,1840,9.738,ps6_4800,100,100,2,115,0,100-100-2-115-0,80413319,80413319,48.0,466.246,75.0,0.900494437577256,0,0,1,1
ps6,1840,9.704,ps6_4900,100,100,2,115,0,100-100-2-115-0,80413419,80413419,49.0,475.95,75.0,0.8794808405438822,0,0,1,1
ps6,1840,9.692,ps6_5000,100,100,2,115,0,100-100-2-115-0,80413519,80413519,50.0,485.642,75.0,0.8720642768850438,0,0,1,1
ps6,1840,9.733,ps6_5100,100,100,2,115,0,100-100-2-115-0,80413619,80413619,51.0,495.375,75.0,0.8974042027194075,0,0,1,1
ps6,1840,9.712,ps6_5200,100,100,2,115,0,100-100-2-115-0,80413719,80413719,52.0,505.087,75.0,0.8844252163164403,0,0,1,1
ps6,1840,9.694,ps6_5300,100,100,2,115,0,100-100-2-115-0,80413819,80413819,53.0,514.781,75.0,0.8733003708281839,0,0,1,1
ps6,1840,9.733,ps6_5400,100,100,2,115,0,100-100-2-115-0,80413919,80413919,54.0,524.5139999999999,75.0,0.8974042027194075,0,0,1,1
ps6,1840,9.75,ps6_5500,100,100,2,115,0,100-100-2-115-0,80414019,80414019,55.0,534.2639999999999,75.0,0.9079110012360944,0,0,1,1
ps6,1840,9.692,ps6_5600,100,100,2,115,0,100-100-2-115-0,80414119,80414119,56.0,543.9559999999999,75.0,0.8720642768850438,0,0,1,1
ps6,1840,9.704,ps6_5700,100,100,2,115,0,100-100-2-115-0,80414219,80414219,57.0,553.6599999999999,75.0,0.8794808405438822,0,0,1,1
ps6,1840,9.736,ps6_5800,100,100,2,115,0,100-100-2-115-0,80414319,80414319,58.0,563.3959999999998,75.0,0.899258343634117,0,0,1,1
ps6,1840,9.711,ps6_5900,100,100,2,115,0,100-100-2-115-0,80414419,80414419,59.0,573.1069999999999,75.0,0.8838071693448708,0,0,1,1
ps6,1840,9.693,ps6_6000,100,100,2,115,0,100-100-2-115-0,80414519,80414519,60.0,582.7999999999998,75.0,0.8726823238566133,0,0,1,1
ps6,119,8.563,ps6_100,3,100,0,130,1,3-100-0-130-1,5235339,5235339,1.0,8.563,60.0,0.17428924598269485,1,0,0,0
ps6,119,8.545,ps6_200,3,100,0,130,1,3-100-0-130-1,5235439,5235439,2.0,17.108,60.0,0.1631644004944373,1,0,0,0
ps6,119,8.509,ps6_300,3,100,0,130,1,3-100-0-130-1,5235539,5235539,3.0,25.617,60.0,0.14091470951792334,1,0,0,0
ps6,119,8.497,ps6_400,3,100,0,130,1,3-100-0-130-1,5235639,5235639,4.0,34.114000000000004,60.0,0.13349814585908498,1,0,0,0
ps6,119,8.501,ps6_500,3,100,0,130,1,3-100-0-130-1,5235739,5235739,5.0,42.615,60.0,0.13597033374536407,1,0,0,0
ps6,119,8.506,ps6_600,3,100,0,130,1,3-100-0-130-1,5235839,5235839,6.0,51.121,60.0,0.13906056860321375,1,0,0,0
ps6,119,8.547,ps6_700,3,100,0,130,1,3-100-0-130-1,5235939,5235939,7.0,59.668000000000006,60.0,0.1644004944375774,1,0,0,0
ps6,119,8.564,ps6_800,3,100,0,130,1,3-100-0-130-1,5236039,5236039,8.0,68.232,60.0,0.17490729295426435,1,0,0,0
ps6,119,8.536,ps6_900,3,100,0,130,1,3-100-0-130-1,5236139,5236139,9.0,76.768,60.0,0.15760197775030854,1,0,0,0
ps6,119,8.492,ps6_1000,3,100,0,130,1,3-100-0-130-1,5236239,5236239,10.0,85.26,60.0,0.1304079110012364,1,0,0,0
ps6,119,8.498,ps6_1100,3,100,0,130,1,3-100-0-130-1,5236339,5236339,11.0,93.75800000000001,60.0,0.13411619283065448,1,0,0,0
ps6,119,8.503,ps6_1200,3,100,0,130,1,3-100-0-130-1,5236439,5236439,12.0,102.26100000000001,60.0,0.13720642768850416,1,0,0,0
ps6,119,8.536,ps6_1300,3,100,0,130,1,3-100-0-130-1,5236539,5236539,13.0,110.79700000000001,60.0,0.15760197775030854,1,0,0,0
ps6,119,8.528,ps6_1400,3,100,0,130,1,3-100-0-130-1,5236639,5236639,14.0,119.32500000000002,60.0,0.15265760197775038,1,0,0,0
ps6,119,8.543,ps6_1500,3,100,0,130,1,3-100-0-130-1,5236739,5236739,15.0,127.86800000000002,60.0,0.16192830655129722,1,0,0,0
ps6,119,8.514,ps6_1600,3,100,0,130,1,3-100-0-130-1,5236839,5236839,16.0,136.38200000000003,60.0,0.14400494437577194,1,0,0,0
ps6,119,8.502,ps6_1700,3,100,0,130,1,3-100-0-130-1,5236939,5236939,17.0,144.88400000000004,60.0,0.13658838071693466,1,0,0,0
ps6,119,8.508,ps6_1800,3,100,0,130,1,3-100-0-130-1,5237039,5237039,18.0,153.39200000000005,60.0,0.14029666254635276,1,0,0,0
ps6,119,8.528,ps6_1900,3,100,0,130,1,3-100-0-130-1,5237139,5237139,19.0,161.92000000000004,60.0,0.15265760197775038,1,0,0,0
ps6,119,8.549,ps6_2000,3,100,0,130,1,3-100-0-130-1,5237239,5237239,20.0,170.46900000000005,60.0,0.1656365883807164,1,0,0,0
ps6,119,8.564,ps6_2100,3,100,0,130,1,3-100-0-130-1,5237339,5237339,21.0,179.03300000000004,60.0,0.17490729295426435,1,0,0,0
ps6,119,8.554,ps6_2200,3,100,0,130,1,3-100-0-130-1,5237439,5237439,22.0,187.58700000000005,60.0,0.16872682323856608,1,0,0,0
ps6,119,8.491,ps6_2300,3,100,0,130,1,3-100-0-130-1,5237539,5237539,23.0,196.07800000000003,60.0,0.1297898640296658,1,0,0,0
ps6,119,8.502,ps6_2400,3,100,0,130,1,3-100-0-130-1,5237639,5237639,24.0,204.58000000000004,60.0,0.13658838071693466,1,0,0,0
ps6,119,8.5,ps6_2500,3,100,0,130,1,3-100-0-130-1,5237739,5237739,25.0,213.08000000000004,60.0,0.13535228677379457,1,0,0,0
ps6,119,8.55,ps6_2600,3,100,0,130,1,3-100-0-130-1,5237839,5237839,26.0,221.63000000000005,60.0,0.166254635352287,1,0,0,0
ps6,119,8.553,ps6_2700,3,100,0,130,1,3-100-0-130-1,5237939,5237939,27.0,230.18300000000005,60.0,0.16810877626699658,1,0,0,0
ps6,119,8.559,ps6_2800,3,100,0,130,1,3-100-0-130-1,5238039,5238039,28.0,238.74200000000005,60.0,0.17181705809641468,1,0,0,0
ps6,119,8.547,ps6_2900,3,100,0,130,1,3-100-0-130-1,5238139,5238139,29.0,247.28900000000004,60.0,0.1644004944375774,1,0,0,0
ps6,119,8.512,ps6_3000,3,100,0,130,1,3-100-0-130-1,5238239,5238239,30.0,255.80100000000004,60.0,0.14276885043263293,1,0,0,0
ps6,119,8.53,ps6_3100,3,100,0,130,1,3-100-0-130-1,5238339,5238339,31.0,264.331,60.0,0.15389369592088936,1,0,0,0
ps6,119,8.542,ps6_3200,3,100,0,130,1,3-100-0-130-1,5238439,5238439,32.0,272.873,60.0,0.16131025957972772,1,0,0,0
ps6,119,8.558,ps6_3300,3,100,0,130,1,3-100-0-130-1,5238539,5238539,33.0,281.431,60.0,0.17119901112484517,1,0,0,0
ps6,119,8.538,ps6_3400,3,100,0,130,1,3-100-0-130-1,5238639,5238639,34.0,289.969,60.0,0.15883807169344863,1,0,0,0
ps6,119,8.547,ps6_3500,3,100,0,130,1,3-100-0-130-1,5238739,5238739,35.0,298.516,60.0,0.1644004944375774,1,0,0,0
ps6,119,8.514,ps6_3600,3,100,0,130,1,3-100-0-130-1,5238839,5238839,36.0,307.03000000000003,60.0,0.14400494437577194,1,0,0,0
ps6,119,8.518,ps6_3700,3,100,0,130,1,3-100-0-130-1,5238939,5238939,37.0,315.548,60.0,0.1464771322620521,1,0,0,0
ps6,119,8.528,ps6_3800,3,100,0,130,1,3-100-0-130-1,5239039,5239039,38.0,324.076,60.0,0.15265760197775038,1,0,0,0
ps6,119,8.536,ps6_3900,3,100,0,130,1,3-100-0-130-1,5239139,5239139,39.0,332.612,60.0,0.15760197775030854,1,0,0,0
ps6,119,8.577,ps6_4000,3,100,0,130,1,3-100-0-130-1,5239239,5239239,40.0,341.189,60.0,0.18294190358467222,1,0,0,0
ps6,119,8.568,ps6_4100,3,100,0,130,1,3-100-0-130-1,5239339,5239339,41.0,349.757,60.0,0.17737948084054345,1,0,0,0
ps6,119,8.523,ps6_4200,3,100,0,130,1,3-100-0-130-1,5239439,5239439,42.0,358.28000000000003,60.0,0.14956736711990068,1,0,0,0
ps6,119,8.483,ps6_4300,3,100,0,130,1,3-100-0-130-1,5239539,5239539,43.0,366.76300000000003,60.0,0.12484548825710763,1,0,0,0
ps6,119,8.52,ps6_4400,3,100,0,130,1,3-100-0-130-1,5239639,5239639,44.0,375.283,60.0,0.14771322620519112,1,0,0,0
ps6,119,8.521,ps6_4500,3,100,0,130,1,3-100-0-130-1,5239739,5239739,45.0,383.80400000000003,60.0,0.1483312731767617,1,0,0,0
ps6,119,8.546,ps6_4600,3,100,0,130,1,3-100-0-130-1,5239839,5239839,46.0,392.35,60.0,0.16378244746600681,1,0,0,0
ps6,119,8.552,ps6_4700,3,100,0,130,1,3-100-0-130-1,5239939,5239939,47.0,400.90200000000004,60.0,0.167490729295426,1,0,0,0
ps6,119,8.547,ps6_4800,3,100,0,130,1,3-100-0-130-1,5240039,5240039,48.0,409.44900000000007,60.0,0.1644004944375774,1,0,0,0
ps6,119,8.506,ps6_4900,3,100,0,130,1,3-100-0-130-1,5240139,5240139,49.0,417.95500000000004,60.0,0.13906056860321375,1,0,0,0
ps6,119,8.519,ps6_5000,3,100,0,130,1,3-100-0-130-1,5240239,5240239,50.0,426.47400000000005,60.0,0.14709517923362161,1,0,0,0
ps6,119,8.497,ps6_5100,3,100,0,130,1,3-100-0-130-1,5240339,5240339,51.0,434.97100000000006,60.0,0.13349814585908498,1,0,0,0
ps6,119,8.536,ps6_5200,3,100,0,130,1,3-100-0-130-1,5240439,5240439,52.0,443.50700000000006,60.0,0.15760197775030854,1,0,0,0
ps6,119,8.54,ps6_5300,3,100,0,130,1,3-100-0-130-1,5240539,5240539,53.0,452.0470000000001,60.0,0.16007416563658763,1,0,0,0
ps6,119,8.55,ps6_5400,3,100,0,130,1,3-100-0-130-1,5240639,5240639,54.0,460.5970000000001,60.0,0.166254635352287,1,0,0,0
ps6,119,8.533,ps6_5500,3,100,0,130,1,3-100-0-130-1,5240739,5240739,55.0,469.1300000000001,60.0,0.15574783683559895,1,0,0,0
ps6,119,8.52,ps6_5600,3,100,0,130,1,3-100-0-130-1,5240839,5240839,56.0,477.6500000000001,60.0,0.14771322620519112,1,0,0,0
ps6,119,8.495,ps6_5700,3,100,0,130,1,3-100-0-130-1,5240939,5240939,57.0,486.1450000000001,60.0,0.1322620519159449,1,0,0,0
ps6,119,8.538,ps6_5800,3,100,0,130,1,3-100-0-130-1,5241039,5241039,58.0,494.6830000000001,60.0,0.15883807169344863,1,0,0,0
ps6,119,8.564,ps6_5900,3,100,0,130,1,3-100-0-130-1,5241139,5241139,59.0,503.2470000000001,60.0,0.17490729295426435,1,0,0,0
ps6,119,8.567,ps6_6000,3,100,0,130,1,3-100-0-130-1,5241239,5241239,60.0,511.81400000000014,60.0,0.17676143386897394,1,0,0,0
ps6,153,8.52,ps6_100,3,100,0,130,1,3-100-0-130-1,6720459,6720459,1.0,8.52,60.0,0.14771322620519112,1,0,0,0
ps6,153,8.552,ps6_200,3,100,0,130,1,3-100-0-130-1,6720559,6720559,2.0,17.072,60.0,0.167490729295426,1,0,0,0
ps6,153,8.499,ps6_300,3,100,0,130,1,3-100-0-130-1,6720659,6720659,3.0,25.570999999999998,60.0,0.13473423980222507,1,0,0,0
ps6,153,8.484,ps6_400,3,100,0,130,1,3-100-0-130-1,6720759,6720759,4.0,34.055,60.0,0.12546353522867712,1,0,0,0
ps6,153,8.484,ps6_500,3,100,0,130,1,3-100-0-130-1,6720859,6720859,5.0,42.539,60.0,0.12546353522867712,1,0,0,0
ps6,153,8.511,ps6_600,3,100,0,130,1,3-100-0-130-1,6720959,6720959,6.0,51.05,60.0,0.14215080346106235,1,0,0,0
ps6,153,8.517,ps6_700,3,100,0,130,1,3-100-0-130-1,6721059,6721059,7.0,59.56699999999999,60.0,0.14585908529048153,1,0,0,0
ps6,153,8.521,ps6_800,3,100,0,130,1,3-100-0-130-1,6721159,6721159,8.0,68.088,60.0,0.1483312731767617,1,0,0,0
ps6,153,8.509,ps6_900,3,100,0,130,1,3-100-0-130-1,6721259,6721259,9.0,76.597,60.0,0.14091470951792334,1,0,0,0
ps6,153,8.491,ps6_1000,3,100,0,130,1,3-100-0-130-1,6721359,6721359,10.0,85.088,60.0,0.1297898640296658,1,0,0,0
ps6,153,8.479,ps6_1100,3,100,0,130,1,3-100-0-130-1,6721459,6721459,11.0,93.567,60.0,0.12237330037082744,1,0,0,0
ps6,153,8.486,ps6_1200,3,100,0,130,1,3-100-0-130-1,6721559,6721559,12.0,102.053,60.0,0.1266996291718172,1,0,0,0
ps6,153,8.479,ps6_1300,3,100,0,130,1,3-100-0-130-1,6721659,6721659,13.0,110.532,60.0,0.12237330037082744,1,0,0,0
ps6,153,8.512,ps6_1400,3,100,0,130,1,3-100-0-130-1,6721759,6721759,14.0,119.044,60.0,0.14276885043263293,1,0,0,0
ps6,153,8.519,ps6_1500,3,100,0,130,1,3-100-0-130-1,6721859,6721859,15.0,127.563,60.0,0.14709517923362161,1,0,0,0
ps6,153,8.488,ps6_1600,3,100,0,130,1,3-100-0-130-1,6721959,6721959,16.0,136.051,60.0,0.1279357231149562,1,0,0,0
ps6,153,8.469,ps6_1700,3,100,0,130,1,3-100-0-130-1,6722059,6722059,17.0,144.51999999999998,60.0,0.11619283065512917,1,0,0,0
ps6,153,8.479,ps6_1800,3,100,0,130,1,3-100-0-130-1,6722159,6722159,18.0,152.99899999999997,60.0,0.12237330037082744,1,0,0,0
ps6,153,8.493,ps6_1900,3,100,0,130,1,3-100-0-130-1,6722259,6722259,19.0,161.49199999999996,60.0,0.1310259579728059,1,0,0,0
ps6,153,8.521,ps6_2000,3,100,0,130,1,3-100-0-130-1,6722359,6722359,20.0,170.01299999999998,60.0,0.1483312731767617,1,0,0,0
ps6,153,8.55,ps6_2100,3,100,0,130,1,3-100-0-130-1,6722459,6722459,21.0,178.563,60.0,0.166254635352287,1,0,0,0
ps6,153,8.509,ps6_2200,3,100,0,130,1,3-100-0-130-1,6722559,6722559,22.0,187.072,60.0,0.14091470951792334,1,0,0,0
ps6,153,8.472,ps6_2300,3,100,0,130,1,3-100-0-130-1,6722659,6722659,23.0,195.544,60.0,0.11804697156983876,1,0,0,0
ps6,153,8.465,ps6_2400,3,100,0,130,1,3-100-0-130-1,6722759,6722759,24.0,204.00900000000001,60.0,0.11372064276885009,1,0,0,0
ps6,153,8.47,ps6_2500,3,100,0,130,1,3-100-0-130-1,6722859,6722859,25.0,212.479,60.0,0.11681087762669977,1,0,0,0
ps6,153,8.537,ps6_2600,3,100,0,130,1,3-100-0-130-1,6722959,6722959,26.0,221.01600000000002,60.0,0.15822002472187915,1,0,0,0
ps6,153,8.552,ps6_2700,3,100,0,130,1,3-100-0-130-1,6723059,6723059,27.0,229.568,60.0,0.167490729295426,1,0,0,0
ps6,153,8.549,ps6_2800,3,100,0,130,1,3-100-0-130-1,6723159,6723159,28.0,238.11700000000002,60.0,0.1656365883807164,1,0,0,0
ps6,153,8.505,ps6_2900,3,100,0,130,1,3-100-0-130-1,6723259,6723259,29.0,246.622,60.0,0.13844252163164425,1,0,0,0
ps6,153,8.499,ps6_3000,3,100,0,130,1,3-100-0-130-1,6723359,6723359,30.0,255.121,60.0,0.13473423980222507,1,0,0,0
ps6,153,8.505,ps6_3100,3,100,0,130,1,3-100-0-130-1,6723459,6723459,31.0,263.62600000000003,60.0,0.13844252163164425,1,0,0,0
ps6,153,8.524,ps6_3200,3,100,0,130,1,3-100-0-130-1,6723559,6723559,32.0,272.15000000000003,60.0,0.15018541409147018,1,0,0,0
ps6,153,8.55,ps6_3300,3,100,0,130,1,3-100-0-130-1,6723659,6723659,33.0,280.70000000000005,60.0,0.166254635352287,1,0,0,0
ps6,153,8.53,ps6_3400,3,100,0,130,1,3-100-0-130-1,6723759,6723759,34.0,289.23,60.0,0.15389369592088936,1,0,0,0
ps6,153,8.487,ps6_3500,3,100,0,130,1,3-100-0-130-1,6723859,6723859,35.0,297.71700000000004,60.0,0.1273176761433867,1,0,0,0
ps6,153,8.493,ps6_3600,3,100,0,130,1,3-100-0-130-1,6723959,6723959,36.0,306.21000000000004,60.0,0.1310259579728059,1,0,0,0
ps6,153,8.491,ps6_3700,3,100,0,130,1,3-100-0-130-1,6724059,6724059,37.0,314.701,60.0,0.1297898640296658,1,0,0,0
ps6,153,8.505,ps6_3800,3,100,0,130,1,3-100-0-130-1,6724159,6724159,38.0,323.206,60.0,0.13844252163164425,1,0,0,0
ps6,153,8.526,ps6_3900,3,100,0,130,1,3-100-0-130-1,6724259,6724259,39.0,331.732,60.0,0.15142150803461027,1,0,0,0
ps6,153,8.538,ps6_4000,3,100,0,130,1,3-100-0-130-1,6724359,6724359,40.0,340.27000000000004,60.0,0.15883807169344863,1,0,0,0
ps6,153,8.495,ps6_4100,3,100,0,130,1,3-100-0-130-1,6724459,6724459,41.0,348.76500000000004,60.0,0.1322620519159449,1,0,0,0
ps6,153,8.5,ps6_4200,3,100,0,130,1,3-100-0-130-1,6724559,6724559,42.0,357.26500000000004,60.0,0.13535228677379457,1,0,0,0
ps6,153,8.474,ps6_4300,3,100,0,130,1,3-100-0-130-1,6724659,6724659,43.0,365.73900000000003,60.0,0.11928306551297886,1,0,0,0
ps6,153,8.493,ps6_4400,3,100,0,130,1,3-100-0-130-1,6724759,6724759,44.0,374.232,60.0,0.1310259579728059,1,0,0,0
ps6,153,8.509,ps6_4500,3,100,0,130,1,3-100-0-130-1,6724859,6724859,45.0,382.74100000000004,60.0,0.14091470951792334,1,0,0,0
ps6,153,8.526,ps6_4600,3,100,0,130,1,3-100-0-130-1,6724959,6724959,46.0,391.26700000000005,60.0,0.15142150803461027,1,0,0,0
ps6,153,8.517,ps6_4700,3,100,0,130,1,3-100-0-130-1,6725059,6725059,47.0,399.78400000000005,60.0,0.14585908529048153,1,0,0,0
ps6,153,8.5,ps6_4800,3,100,0,130,1,3-100-0-130-1,6725159,6725159,48.0,408.28400000000005,60.0,0.13535228677379457,1,0,0,0
ps6,153,8.5,ps6_4900,3,100,0,130,1,3-100-0-130-1,6725259,6725259,49.0,416.78400000000005,60.0,0.13535228677379457,1,0,0,0
ps6,153,8.511,ps6_5000,3,100,0,130,1,3-100-0-130-1,6725359,6725359,50.0,425.2950000000001,60.0,0.14215080346106235,1,0,0,0
ps6,153,8.509,ps6_5100,3,100,0,130,1,3-100-0-130-1,6725459,6725459,51.0,433.8040000000001,60.0,0.14091470951792334,1,0,0,0
ps6,153,8.535,ps6_5200,3,100,0,130,1,3-100-0-130-1,6725559,6725559,52.0,442.3390000000001,60.0,0.15698393077873904,1,0,0,0
ps6,153,8.521,ps6_5300,3,100,0,130,1,3-100-0-130-1,6725659,6725659,53.0,450.8600000000001,60.0,0.1483312731767617,1,0,0,0
ps6,153,8.502,ps6_5400,3,100,0,130,1,3-100-0-130-1,6725759,6725759,54.0,459.36200000000014,60.0,0.13658838071693466,1,0,0,0
ps6,153,8.497,ps6_5500,3,100,0,130,1,3-100-0-130-1,6725859,6725859,55.0,467.85900000000015,60.0,0.13349814585908498,1,0,0,0
ps6,153,8.459,ps6_5600,3,100,0,130,1,3-100-0-130-1,6725959,6725959,56.0,476.31800000000015,60.0,0.11001236093943091,1,0,0,0
ps6,153,8.484,ps6_5700,3,100,0,130,1,3-100-0-130-1,6726059,6726059,57.0,484.80200000000013,60.0,0.12546353522867712,1,0,0,0
ps6,153,8.54,ps6_5800,3,100,0,130,1,3-100-0-130-1,6726159,6726159,58.0,493.34200000000016,60.0,0.16007416563658763,1,0,0,0
ps6,153,8.546,ps6_5900,3,100,0,130,1,3-100-0-130-1,6726259,6726259,59.0,501.88800000000015,60.0,0.16378244746600681,1,0,0,0
ps6,153,8.509,ps6_6000,3,100,0,130,1,3-100-0-130-1,6726359,6726359,60.0,510.39700000000016,60.0,0.14091470951792334,1,0,0,0
ps6,265,8.46,ps6_100,3,80,1,130,0,3-80-1-130-0,11612619,11612619,1.0,8.46,60.0,0.1106304079110015,1,1,1,0
ps6,265,8.481,ps6_200,3,80,1,130,0,3-80-1-130-0,11612719,11612719,2.0,16.941000000000003,60.0,0.12360939431396753,1,1,1,0
ps6,265,8.481,ps6_300,3,80,1,130,0,3-80-1-130-0,11612819,11612819,3.0,25.422000000000004,60.0,0.12360939431396753,1,1,1,0
ps6,265,8.472,ps6_400,3,80,1,130,0,3-80-1-130-0,11612919,11612919,4.0,33.894000000000005,60.0,0.11804697156983876,1,1,1,0
ps6,265,8.445,ps6_500,3,80,1,130,0,3-80-1-130-0,11613019,11613019,5.0,42.339000000000006,60.0,0.10135970333745355,1,1,1,0
ps6,265,8.434,ps6_600,3,80,1,130,0,3-80-1-130-0,11613119,11613119,6.0,50.773,60.0,0.09456118665018469,1,1,1,0
ps6,265,8.467,ps6_700,3,80,1,130,0,3-80-1-130-0,11613219,11613219,7.0,59.24,60.0,0.11495673671199018,1,1,1,0
ps6,265,8.465,ps6_800,3,80,1,130,0,3-80-1-130-0,11613319,11613319,8.0,67.705,60.0,0.11372064276885009,1,1,1,0
ps6,265,8.477,ps6_900,3,80,1,130,0,3-80-1-130-0,11613419,11613419,9.0,76.182,60.0,0.12113720642768845,1,1,1,0
ps6,265,8.479,ps6_1000,3,80,1,130,0,3-80-1-130-0,11613519,11613519,10.0,84.661,60.0,0.12237330037082744,1,1,1,0
ps6,265,8.434,ps6_1100,3,80,1,130,0,3-80-1-130-0,11613619,11613619,11.0,93.095,60.0,0.09456118665018469,1,1,1,0
ps6,265,8.437,ps6_1200,3,80,1,130,0,3-80-1-130-0,11613719,11613719,12.0,101.532,60.0,0.09641532756489428,1,1,1,0
ps6,265,8.457,ps6_1300,3,80,1,130,0,3-80-1-130-0,11613819,11613819,13.0,109.989,60.0,0.1087762669962919,1,1,1,0
ps6,265,8.464,ps6_1400,3,80,1,130,0,3-80-1-130-0,11613919,11613919,14.0,118.453,60.0,0.11310259579728059,1,1,1,0
ps6,265,8.474,ps6_1500,3,80,1,130,0,3-80-1-130-0,11614019,11614019,15.0,126.927,60.0,0.11928306551297886,1,1,1,0
ps6,265,8.465,ps6_1600,3,80,1,130,0,3-80-1-130-0,11614119,11614119,16.0,135.392,60.0,0.11372064276885009,1,1,1,0
ps6,265,8.45,ps6_1700,3,80,1,130,0,3-80-1-130-0,11614219,11614219,17.0,143.84199999999998,60.0,0.10444993819530214,1,1,1,0
ps6,265,8.443,ps6_1800,3,80,1,130,0,3-80-1-130-0,11614319,11614319,18.0,152.285,60.0,0.10012360939431346,1,1,1,0
ps6,265,8.439,ps6_1900,3,80,1,130,0,3-80-1-130-0,11614419,11614419,19.0,160.724,60.0,0.09765142150803437,1,1,1,0
